,0,1,2,3,4,5,6,7,8,9,10
951,235519, 152211, 172882, 239351, 206160, 200309, 182442, 204240, 200440, 213092,235519
952,239747, 230590, 192624, 251082, 228326, 163600, 245631, 239510, 241223, 199288,239747
953,233218, 199761, 172862, 203042, 177123, 233481, 193738, 175934, 182001, 252032,233218
954,165738, 225614, 205094, 233215, 230977, 198717, 198420, 242503, 237211, 168435,165738
955,184120, 224487, 219558, 211321, 175313, 199745, 236669, 176346, 224538, 252391,184120
956,244770, 138390, 228912, 201887, 231847, 165509, 45186, 197166, 224880, 233215,244770
957,175092, 234229, 231416, 235002, 224090, 206210, 183475, 230443, 203175, 222900,175092
958,193116, 189163, 146974, 230681, 198057, 190588, 212997, 205676, 53612, 216376,193116
959,173533, 238955, 212567, 226721, 214973, 204406, 201266, 201094, 176630, 142784,173533
960,240716, 200432, 203280, 210604, 221480, 166920, 181499, 232566, 178418, 208679,240716
961,140451, 156438, 166093, 211966, 203042, 245077, 206054, 205072, 218057, 198749,140451
962,204448, 234836, 225368, 187939, 251559, 233410, 176645, 245545, 247283, 201873,204448
963,252749, 226721, 212607, 230203, 225548, 228644, 216660, 210149, 236551, 221714,252749
964,213064, 199594, 227412, 163083, 182179, 210785, 183921, 241483, 220048, 236006,213064
965,204322, 245497, 232429, 215228, 12940, 245157, 241183, 212938, 221306, 171391,204322
966,230408, 245528, 230534, 140498, 210944, 170988, 251750, 230275, 250850, 225478,230408
967,240702, 236344, 240274, 242228, 230994, 240298, 220853, 242117, 239669, 236997,240702
968,235456, 223249, 234897, 242748, 205365, 235360, 237108, 208544, 226716, 177404,235456
969,237518, 240703, 247426, 205589, 244615, 189457, 209758, 237791, 216390, 238089,237518
970,231818, 170286, 188206, 229091, 212718, 187858, 205555, 160126, 236653, 221528,231818
971,226229, 198070, 204814, 199594, 204347, 248030, 190670, 251001, 189923, 224569,226229
972,165536, 224300, 237245, 226285, 228518, 244854, 211952, 238559, 222830, 236551,165536
973,197981, 217036, 229682, 241088, 208984, 219967, 209051, 208165, 175608, 214379,197981
974,193716, 193728, 227223, 224267, 192629, 237776, 220030, 204427, 231120, 7674,193716
975,242137, 205406, 235496, 189619, 204278, 214331, 246902, 188930, 108060, 234252,242137
976,194022, 178086, 243369, 251761, 244524, 245815, 232316, 242995, 236653, 233562,194022
977,245056, 226229, 210425, 225769, 148496, 229864, 217235, 226179, 191154, 238737,245056
978,234578, 247976, 240759, 242944, 251294, 236697, 251503, 212207, 247151, 189899,234578
979,235867, 229445, 235300, 237506, 242585, 192904, 241117, 186887, 215321, 205212,235867
980,146562, 237213, 244872, 198220, 252544, 189013, 145996, 236780, 220843, 156412,146562
981,221809, 198857, 205863, 219095, 216388, 229707, 200315, 242835, 234836, 200718,221809
982,178211, 223033, 164618, 231280, 189235, 207442, 204367, 230339, 224854, 155532,178211
983,183596, 198692, 179698, 122066, 209610, 198057, 225145, 208892, 217054, 160133,183596
984,226711, 227706, 221994, 234980, 243719, 204040, 234259, 239378, 235295, 181460,226711
985,230207, 200629, 204652, 206089, 163768, 221750, 221747, 193714, 207633, 182521,230207
986,229864, 230145, 245371, 213653, 244425, 220064, 197904, 204776, 215788, 225778,229864
987,167753, 238640, 239250, 167497, 208630, 247719, 225182, 215660, 148569, 230126,167753
988,160129, 221358, 224164, 171833, 233572, 209988, 204826, 204690, 237198, 237201,160129
989,242382, 221443, 226286, 233550, 215247, 240480, 158626, 228745, 231002, 245376,242382
990,247112, 235983, 226168, 204847, 177644, 232014, 237499, 244616, 237026, 225845,247112
991,177521, 221669, 208418, 219931, 203780, 240786, 210475, 219731, 215760, 188131,177521
992,227575, 172561, 216036, 178773, 227764, 219177, 225784, 200315, 230528, 243710,227575
993,239780, 237933, 242755, 245795, 220100, 178218, 200577, 240669, 222387, 229064,239780
994,235998, 226775, 211228, 230194, 234740, 197838, 222246, 244082, 162347, 231486,235998
995,222611, 235989, 140422, 172937, 170008, 165784, 173518, 235397, 232787, 244343,222611
996,236550, 240530, 204459, 229154, 205352, 237720, 49486, 204737, 240206, 233328,236550
997,231227, 189141, 178086, 211394, 213990, 235381, 182422, 245549, 173188, 206630,231227
998,211014, 239361, 230175, 226724, 214634, 243928, 240175, 186422, 202721, 201914,211014
999,252852, 156894, 230234, 220640, 246258, 187347, 244943, 241089, 208869, 235386,252852
1000,188657, 215026, 167397, 228658, 204725, 251795, 223404, 242013, 203434, 190629,188657
1001,201262, 198147, 205654, 219584, 235600, 209485, 205343, 193897, 245805, 192778,201262
1002,202559, 160024, 182001, 244186, 227603, 165536, 199570, 207791, 230172, 196144,202559
1003,239432, 235457, 237133, 198143, 244633, 229401, 213120, 242921, 209567, 240886,239432
1004,183151, 215192, 181271, 224576, 193942, 237753, 241091, 139057, 238447, 251768,183151
1005,191089, 218066, 236762, 191552, 225713, 235288, 239872, 200672, 226447, 229107,191089
1006,215107, 202054, 179930, 236071, 211461, 223751, 242028, 205351, 232733, 251776,215107
1007,231207, 218687, 240282, 237255, 243608, 214605, 205188, 237681, 227909, 216814,231207
1008,237420, 242640, 201118, 244155, 184432, 211768, 240282, 177790, 220534, 238051,237420
1009,161754, 168590, 201452, 189408, 230183, 244973, 230169, 230928, 220969, 216182,161754
1010,210028, 192789, 200588, 146111, 228253, 240920, 202058, 244182, 186562, 237214,210028
1011,247175, 239249, 217047, 215695, 212087, 218662, 225625, 156443, 167665, 238456,247175
1012,229184, 236590, 228763, 245601, 236047, 192146, 243641, 246750, 229752, 214250,229184
1013,245716, 241658, 214506, 214875, 241871, 176481, 225436, 237333, 221838, 242201,245716
1014,183982, 203458, 200710, 184432, 247361, 184716, 235742, 186385, 230916, 226380,183982
1015,186502, 210791, 189148, 190531, 230510, 232672, 220677, 227443, 221000, 216730,186502
1016,158370, 157310, 205518, 189221, 202282, 222557, 186763, 232657, 190636, 183394,158370
1017,158887, 235237, 198220, 176346, 246662, 178430, 232456, 244239, 208297, 228777,158887
1018,215698, 49511, 199779, 239170, 153062, 239998, 232099, 233603, 204690, 209523,215698
1019,203485, 221549, 246263, 202905, 228700, 230354, 245792, 199721, 202457, 157665,203485
1020,239438, 202331, 223627, 252214, 139482, 208764, 215249, 231033, 208615, 144024,239438
1021,182001, 246158, 232195, 232082, 241071, 180746, 204042, 214326, 240041, 243946,182001
1022,213355, 199684, 184726, 246307, 153160, 198288, 184432, 238106, 197981, 189596,213355
1023,231113, 212783, 240753, 237513, 228738, 239550, 213591, 238860, 210722, 222160,231113
1024,179820, 202534, 244123, 223046, 216547, 224317, 233999, 178108, 178589, 216134,179820
1025,220475, 245275, 185172, 215698, 230165, 199383, 175941, 222511, 157304, 170903,220475
1026,232999, 221611, 238076, 155422, 234980, 244553, 219626, 221246, 212106, 233708,232999
1027,240753, 177793, 148526, 229236, 229677, 226544, 183982, 158023, 176920, 226379,240753
1028,201145, 190195, 247841, 202164, 206408, 187959, 240896, 243802, 231536, 110606,201145
1029,229661, 167546, 227647, 239927, 239857, 233691, 238423, 235338, 197439, 220064,229661
1030,235274, 173227, 233445, 205161, 196899, 234727, 213134, 242686, 193422, 235152,235274
1031,215083, 199352, 241130, 225014, 233841, 181271, 223679, 167519, 182474, 240808,215083
1032,239716, 205654, 202851, 234033, 244751, 250902, 208737, 223627, 214575, 204881,239716
1033,193601, 233770, 224151, 231319, 240114, 226167, 230531, 237570, 203455, 215379,193601
1034,235361, 198861, 201262, 203619, 189303, 212338, 240445, 218658, 216620, 244804,235361
1035,236944, 171378, 156221, 238980, 156165, 203535, 218740, 243689, 213982, 231247,236944
1036,189776, 204316, 230869, 243877, 187924, 234835, 231863, 162226, 239726, 205834,189776
1037,233957, 251913, 189508, 230480, 207557, 214211, 236406, 244033, 210035, 221665,233957
1038,251795, 234383, 246060, 207902, 213102, 189779, 246430, 224018, 242383, 198970,251795
1039,232316, 226507, 214272, 247930, 244662, 191126, 170570, 239493, 227878, 237420,232316
1040,177761, 235926, 194932, 238319, 188166, 187350, 240822, 241223, 216526, 221631,177761
1041,220149, 219787, 189436, 223826, 237825, 199170, 193716, 209413, 229537, 235253,220149
1042,216387, 203461, 199002, 229864, 216302, 176546, 183578, 225014, 202851, 232731,216387
1043,183395, 204826, 224067, 207653, 240201, 242061, 137361, 182409, 169808, 157515,183395
1044,236632, 182043, 199121, 252059, 210312, 239797, 176509, 188428, 216706, 183024,236632
1045,236572, 242637, 221197, 229895, 149791, 235518, 209786, 237349, 247983, 215195,236572
1046,229530, 235205, 199464, 240903, 190324, 215192, 225062, 178393, 224258, 234472,229530
1047,251134, 229558, 189682, 160741, 243763, 192789, 226731, 230335, 198031, 242333,251134
1048,238489, 190554, 229585, 230165, 199776, 237718, 219967, 225319, 167532, 202932,238489
1049,244804, 230117, 237420, 176575, 232238, 244363, 241714, 237307, 204337, 229057,244804
1050,177896, 163056, 216526, 170815, 178150, 239629, 157978, 190983, 213717, 190648,177896
1051,212207, 237935, 246443, 235216, 239567, 49488, 229123, 216396, 229945, 239706,212207
1052,213778, 236011, 183795, 211433, 248398, 215256, 177600, 225100, 219549, 240905,213778
1053,195086, 193222, 220665, 198006, 234831, 190146, 223458, 212248, 223557, 223968,195086
1054,180403, 233267, 230521, 242529, 234414, 232214, 158937, 214747, 183414, 192982,180403
1055,200980, 244791, 227837, 172691, 236480, 229271, 188950, 222368, 183797, 212591,200980
1056,236343, 216172, 235005, 190682, 227630, 177475, 214153, 226431, 225739, 225455,236343
1057,146758, 239189, 243244, 226537, 210773, 228763, 216514, 242007, 160293, 209610,146758
1058,207454, 229473, 137359, 239148, 20209, 142773, 225999, 197932, 216746, 184626,207454
1059,202501, 203445, 197945, 215982, 234982, 166841, 238273, 177134, 245452, 231722,202501
1060,224300, 223752, 201938, 201084, 240081, 247045, 167797, 239312, 221584, 211791,224300
1061,247380, 189167, 192732, 234925, 241100, 243310, 223033, 222405, 227792, 220191,247380
1062,225614, 160094, 240066, 135218, 224021, 205086, 205582, 240802, 217844, 187144,225614
1063,209658, 213959, 229585, 225769, 194201, 183819, 5594, 222900, 238613, 186395,209658
1064,239095, 228584, 232849, 184843, 231834, 238475, 250737, 233545, 243259, 193685,239095
1065,224554, 167397, 228595, 251750, 189278, 245391, 202728, 179783, 226415, 230836,224554
1066,244350, 214140, 216322, 214986, 191556, 198719, 216698, 223537, 232449, 223436,244350
1067,167519, 244716, 205895, 159983, 234198, 213160, 233411, 252513, 206649, 169586,167519
1068,190620, 230320, 235324, 172928, 214238, 204489, 243222, 193173, 234659, 142705,190620
1069,206536, 246466, 212622, 206018, 202652, 219869, 234672, 183774, 214933, 240351,206536
1070,171833, 251517, 209816, 192387, 206649, 222342, 238613, 214129, 235381, 198100,171833
1071,166097, 48940, 199890, 244971, 223625, 220886, 138722, 212194, 248709, 245510,166097
1072,200914, 206115, 115909, 248139, 202107, 189110, 240283, 208797, 201474, 228631,200914
1073,235572, 212943, 219582, 238642, 225550, 138110, 198564, 176207, 229206, 251939,235572
1074,238347, 189196, 241984, 243156, 192774, 175934, 232456, 240595, 183823, 214406,238347
1075,160161, 235014, 233999, 195834, 232704, 239641, 225510, 229175, 215777, 101488,160161
1076,229851, 205086, 224524, 233939, 189573, 211915, 220638, 248778, 235312, 237682,229851
1077,231885, 225924, 234649, 219793, 241477, 213092, 226085, 183520, 198474, 247175,231885
1078,203213, 218182, 165908, 202141, 215234, 190459, 214406, 177885, 202050, 193688,203213
1079,233060, 202731, 171391, 237260, 220184, 229636, 232031, 244187, 192904, 237914,233060
1080,203316, 218470, 167669, 160165, 235297, 248256, 242677, 162981, 167549, 178461,203316
1081,163530, 177621, 205402, 200877, 143107, 252062, 190139, 222883, 209281, 240131,163530
1082,171601, 234906, 252260, 225445, 193735, 230509, 206489, 238008, 209440, 219581,171601
1083,198285, 159913, 209744, 215604, 222947, 230820, 190611, 234252, 213497, 226515,198285
1084,225382, 224719, 221648, 238502, 202524, 212971, 186531, 237936, 244041, 245770,225382
1085,232372, 237046, 222463, 177896, 235804, 223670, 229771, 192366, 228967, 224980,232372
1086,216597, 250847, 204642, 237082, 234763, 193077, 237156, 243502, 247387, 238882,216597
1087,233386, 225321, 236695, 214483, 234377, 233215, 185163, 190497, 228836, 232250,233386
1088,229864, 180635, 193537, 205496, 164994, 232598, 220139, 231052, 209873, 201408,229864
1089,233290, 246060, 177934, 220029, 203672, 200713, 246767, 204311, 244357, 211768,233290
1090,235054, 244465, 198153, 244267, 243212, 209372, 214163, 244699, 232573, 216492,235054
1091,244971, 212523, 199917, 220118, 239039, 205291, 189849, 236547, 231472, 246412,244971
1092,228607, 237146, 226726, 251699, 186781, 225878, 242585, 221441, 241390, 208224,228607
1093,239048, 217710, 177790, 205548, 233413, 224031, 236175, 215083, 226401, 183807,239048
1094,246784, 193429, 213885, 199235, 199812, 221657, 247095, 205861, 230506, 236343,246784
1095,248170, 243906, 237776, 208585, 199313, 241649, 209454, 199559, 224826, 230531,248170
1096,171972, 222521, 225673, 212911, 232728, 235027, 245856, 181205, 191126, 248420,171972
1097,217191, 244118, 137785, 187298, 232294, 230340, 204529, 216706, 222215, 248257,217191
1098,186788, 244859, 238455, 207410, 137406, 225632, 122849, 240262, 210131, 156375,186788
1099,220665, 246350, 235794, 237509, 248684, 210930, 241382, 144172, 245437, 243687,220665
1100,225926, 202984, 208052, 223752, 185438, 240527, 196145, 194089, 223967, 221369,225926
1101,227602, 193311, 234472, 246784, 224230, 244368, 183855, 228144, 252316, 245245,227602
1102,177508, 232539, 174381, 239272, 214998, 233403, 212830, 235814, 240361, 246469,177508
1103,229054, 230977, 244886, 172882, 230666, 243931, 234791, 232105, 231684, 223033,229054
1104,190239, 240730, 219681, 211736, 208510, 239818, 240082, 208158, 184139, 246035,190239
1105,221976, 224067, 238455, 241382, 207902, 205015, 224242, 228908, 216380, 240039,221976
1106,219727, 234502, 235519, 239820, 223870, 187072, 240640, 181738, 238576, 183140,219727
1107,198031, 239475, 251712, 173155, 140422, 222557, 158937, 232439, 242677, 208700,198031
1108,222342, 237116, 163791, 224911, 240822, 231737, 155694, 193116, 220554, 189468,222342
1109,229011, 162123, 243810, 238452, 234580, 230789, 234867, 203256, 241629, 179869,229011
1110,225708, 245688, 194924, 198420, 197839, 240730, 195371, 229325, 244755, 226084,225708
1111,186130, 228216, 244068, 239202, 245723, 212408, 232970, 236653, 216052, 204691,186130
1112,198840, 213987, 216594, 221433, 212223, 224169, 227223, 212104, 189513, 191050,198840
1113,247369, 215160, 239732, 204506, 203434, 228627, 248174, 184626, 236454, 172850,247369
1114,244074, 243556, 206399, 238675, 214746, 234378, 204638, 243689, 194679, 210236,244074
1115,224673, 232011, 239744, 229034, 222328, 176003, 201971, 219680, 179547, 164462,224673
1116,162512, 237825, 203393, 183394, 197756, 199170, 238164, 242835, 203780, 241056,162512
1117,202231, 169000, 251228, 209750, 229156, 150106, 242237, 222390, 225564, 159578,202231
1118,224656, 222671, 211881, 238651, 204721, 202652, 243200, 206115, 185226, 156519,224656
1119,199669, 200517, 190024, 185388, 240729, 228769, 229008, 181271, 221701, 193001,199669
1120,208260, 243857, 232853, 225024, 224444, 242237, 182423, 124337, 205083, 194138,208260
1121,239450, 222572, 206534, 214419, 219164, 225009, 234369, 198497, 239806, 186119,239450
1122,189824, 194885, 209888, 216416, 208037, 234514, 252077, 225014, 202978, 198347,189824
1123,251781, 214039, 223596, 199398, 224031, 204406, 237403, 190747, 235243, 199023,251781
1124,251234, 251749, 248018, 238602, 198011, 232410, 252376, 239918, 232105, 189492,251234
1125,244117, 190556, 243857, 234239, 186565, 224094, 138722, 248718, 216346, 189776,244117
1126,232518, 241861, 204513, 245624, 108061, 244212, 202465, 245699, 241750, 162397,232518
1127,198631, 232448, 240682, 214404, 210930, 232811, 232209, 168732, 209552, 248046,198631
1128,238733, 209169, 212811, 183520, 246996, 237789, 198007, 225550, 197890, 182427,238733
1129,214949, 162890, 235729, 225845, 169609, 208260, 199776, 199398, 244017, 240283,214949
1130,251878, 231442, 250785, 232432, 193932, 189221, 204324, 252453, 225213, 231500,251878
1131,173030, 219971, 212351, 161733, 223902, 238602, 184716, 206655, 231924, 237926,173030
1132,247611, 232786, 222743, 219740, 243538, 203368, 236344, 184777, 216655, 205211,247611
1133,222464, 223575, 208566, 234371, 229379, 251326, 236997, 209435, 207788, 237652,222464
1134,204311, 239937, 223468, 212971, 242654, 229711, 184432, 207926, 178565, 221425,204311
1135,199726, 183122, 220061, 205194, 226800, 222180, 214998, 224202, 238356, 204690,199726
1136,205500, 239148, 222104, 244751, 247473, 181205, 160067, 238766, 216508, 164859,205500
1137,232487, 230372, 240151, 206440, 232810, 206101, 199594, 164484, 202848, 243675,232487
1138,241522, 230516, 240023, 182882, 238820, 228591, 188567, 186672, 205211, 177569,241522
1139,222013, 169158, 232238, 232444, 207868, 238372, 240212, 226524, 189468, 238675,222013
1140,194765, 217870, 240513, 244646, 240421, 214582, 146748, 191111, 236461, 214875,194765
1141,252159, 214843, 230674, 245556, 200633, 173735, 229526, 209254, 189506, 208384,252159
1142,232520, 181786, 228211, 232849, 163625, 207829, 244995, 202182, 197165, 209051,232520
1143,241402, 210644, 160770, 252032, 216286, 204259, 251745, 224356, 239135, 229404,241402
1144,160089, 216522, 224030, 210264, 232380, 193422, 101344, 233866, 199339, 241032,160089
1145,215267, 252596, 232968, 239567, 241169, 238067, 221141, 219861, 228419, 210011,215267
1146,178115, 237920, 235312, 217191, 185165, 239053, 208797, 200588, 234284, 199103,178115
1147,187298, 242606, 184267, 240879, 226800, 203793, 196339, 148635, 163492, 142592,187298
1148,155567, 195481, 221244, 232205, 251528, 230820, 194089, 241582, 177723, 195202,155567
1149,235562, 227668, 172092, 236649, 235508, 215249, 244253, 188836, 201251, 239076,235562
1150,245623, 232144, 251608, 177733, 235881, 152908, 211454, 252076, 215618, 244622,245623
1151,247978, 239707, 228386, 225812, 248395, 177621, 203980, 187478, 213376, 234048,247978
1152,166928, 234659, 218182, 159970, 232576, 234468, 252885, 232637, 229194, 233309,166928
1153,223732, 221050, 219558, 236268, 224956, 178086, 183490, 224103, 209288, 243526,223732
1154,244859, 238746, 184716, 220709, 180593, 182882, 202984, 142754, 205447, 214169,244859
1155,189946, 214489, 172092, 242204, 237032, 160158, 214356, 245860, 203875, 213377,189946
1156,203030, 189196, 186559, 178043, 237353, 205724, 234228, 239444, 230136, 159927,203030
1157,221570, 251366, 252542, 152879, 189357, 250949, 213620, 192613, 207997, 187337,221570
1158,113524, 219531, 225790, 225976, 241007, 160158, 233413, 216298, 223248, 240691,113524
1159,186648, 244818, 212190, 232379, 193683, 177983, 244442, 232707, 214047, 209334,186648
1160,216076, 238717, 183792, 234659, 188831, 236167, 240696, 237682, 232633, 242726,216076
1161,146974, 219414, 245572, 229450, 233770, 242681, 225844, 228033, 234521, 172850,146974
1162,146969, 200984, 223811, 239249, 238934, 239038, 208597, 234824, 19521, 220677,146969
1163,204436, 228836, 205163, 240703, 184111, 224620, 245434, 199023, 199412, 181458,204436
1164,210468, 243622, 237829, 223381, 198927, 226775, 198253, 164637, 209413, 236487,210468
1165,206311, 9014, 48722, 208681, 216408, 216834, 234380, 243232, 216409, 135056,206311
1166,248791, 176676, 216773, 216298, 230631, 240925, 149791, 252531, 206558, 220383,248791
1167,226624, 168610, 251398, 238579, 246663, 231242, 232377, 230473, 209039, 213464,226624
1168,247108, 231235, 235397, 214164, 237800, 238880, 189860, 213221, 165932, 224255,247108
1169,163264, 209413, 203455, 227788, 238578, 198599, 196932, 211173, 230510, 204348,163264
1170,242431, 193714, 244624, 232255, 231025, 237347, 245686, 179681, 230452, 240227,242431
1171,230020, 166713, 166855, 216286, 209698, 214406, 234333, 246596, 214241, 241522,230020
1172,227170, 239487, 202465, 204497, 205190, 240658, 240043, 245776, 165788, 214983,227170
1173,221246, 252514, 228860, 240057, 252062, 204222, 197422, 190813, 194947, 200980,221246
1174,214483, 222464, 239872, 185189, 244400, 194669, 224836, 213899, 171579, 186098,214483
1175,189343, 3665, 251228, 230020, 225712, 177959, 201888, 205555, 206594, 213204,189343
1176,183285, 193478, 201374, 201467, 213017, 164462, 203316, 242606, 236937, 178322,183285
1177,244830, 219680, 241007, 212831, 186452, 243538, 239666, 205401, 203164, 226724,244830
1178,238169, 210450, 239444, 214876, 222308, 226093, 184139, 159578, 179712, 231005,238169
1179,239962, 189805, 164839, 237051, 223029, 215639, 203568, 240716, 184901, 237260,239962
1180,172520, 205985, 212298, 236703, 226775, 157703, 236830, 235134, 246166, 219967,172520
1181,235562, 167564, 208421, 10466, 202491, 209840, 237854, 240545, 201269, 207734,235562
1182,232920, 236703, 204644, 212783, 209413, 234986, 204084, 215056, 239095, 237110,232920
1183,215118, 193512, 239205, 230005, 200473, 191944, 222144, 186537, 236268, 205410,215118
1184,208852, 239775, 181738, 177793, 177578, 247696, 202125, 207916, 225769, 239244,208852
1185,237756, 199554, 246134, 240039, 241637, 241176, 221762, 239340, 247636, 228701,237756
1186,228745, 172966, 211147, 226800, 241445, 234039, 227288, 184292, 207634, 247184,228745
1187,186139, 233067, 224599, 235706, 226260, 237974, 214601, 200715, 186672, 243810,186139
1188,226456, 224265, 242342, 251065, 241607, 211978, 147660, 228148, 252186, 216175,226456
1189,172937, 193148, 231226, 215390, 191218, 244550, 245572, 235339, 221174, 205364,172937
1190,237015, 219717, 244470, 224465, 217191, 190490, 189655, 223779, 224576, 219626,237015
1191,157412, 244582, 221953, 158887, 240048, 165932, 53756, 224461, 214506, 221000,157412
1192,239726, 209288, 228645, 220156, 177666, 11430, 205498, 202493, 242306, 240751,239726
1193,160094, 242249, 175897, 233413, 235479, 226447, 236838, 226278, 189234, 238741,160094
1194,235036, 230354, 227148, 239807, 222225, 209750, 232756, 239487, 229404, 245774,235036
1195,246677, 244624, 229045, 198717, 221534, 225939, 155517, 221885, 231866, 219482,246677
1196,226861, 214973, 208022, 204385, 200298, 238656, 238746, 220033, 236723, 237219,226861
1197,202465, 236175, 216503, 226271, 232731, 202855, 177404, 238666, 220735, 221987,202465
1198,233372, 234977, 234682, 183228, 220440, 159948, 243707, 244909, 229450, 176993,233372
1199,158657, 242660, 239853, 224423, 232396, 244859, 192492, 213156, 168965, 214094,158657
1200,182422, 247519, 232413, 219717, 183140, 216172, 223091, 212377, 206649, 190669,182422
1201,193574, 251091, 214445, 215129, 221358, 210840, 235532, 237300, 222463, 18745,193574
1202,250905, 239858, 211056, 221680, 226604, 225061, 222463, 243162, 116314, 199689,250905
1203,205194, 216172, 235884, 150659, 216790, 210840, 163774, 205674, 240422, 216186,205194
1204,232505, 198731, 246902, 198715, 239503, 200498, 244955, 244711, 199674, 208165,232505
1205,203161, 223926, 244646, 242240, 226517, 168583, 234514, 234457, 171083, 234387,203161
1206,162899, 210520, 219814, 239267, 244480, 234894, 240908, 198141, 211667, 245518,162899
1207,159922, 226450, 233800, 233386, 184772, 235796, 227604, 231669, 214817, 198951,159922
1208,179869, 245125, 238766, 231646, 238938, 183394, 239272, 186559, 237973, 246784,179869
1209,235563, 229880, 233509, 242187, 185431, 169317, 222164, 238322, 238772, 182816,235563
1210,235519, 240157, 206594, 200353, 189713, 238005, 239580, 139482, 238237, 215358,235519
1211,229206, 198589, 139968, 232362, 228072, 183892, 193164, 235477, 232382, 247387,229206
1212,222007, 186519, 205551, 226467, 227787, 222181, 228336, 224949, 171828, 234832,222007
1213,236259, 247707, 229595, 230415, 197973, 205161, 240347, 231472, 160006, 210646,236259
1214,220064, 232985, 214134, 207898, 166706, 221244, 179875, 216194, 185122, 229594,220064
1215,234022, 224163, 177666, 229682, 170612, 137166, 248826, 160095, 237718, 245503,234022
1216,235553, 235977, 225477, 204475, 242670, 252587, 209423, 223273, 137166, 221053,235553
1217,236344, 231383, 228802, 204352, 198031, 234158, 181339, 231120, 227764, 193839,236344
1218,251905, 190557, 204854, 244043, 228271, 231266, 227599, 233403, 210665, 238589,251905
1219,192622, 232909, 212678, 243675, 252682, 186449, 215155, 228321, 234716, 241714,192622
1220,213170, 224336, 235194, 226296, 230055, 210149, 53630, 49939, 224459, 193698,213170
1221,231630, 224633, 200741, 235205, 198368, 240839, 219872, 202223, 239948, 237532,231630
1222,241523, 240919, 199745, 230447, 211107, 207410, 221430, 240898, 221354, 203256,241523
1223,228321, 244780, 213690, 184334, 200807, 152735, 226229, 232238, 162892, 213444,228321
1224,208977, 173671, 252329, 189910, 238961, 188803, 241311, 162952, 209954, 235458,208977
1225,200073, 192593, 188955, 192283, 240017, 238913, 190122, 169701, 158540, 235907,200073
1226,215572, 208462, 246861, 199287, 197756, 176094, 183466, 199181, 220407, 210843,215572
1227,198630, 243245, 232659, 219527, 234875, 198145, 238882, 240481, 192840, 210635,198630
1228,236841, 224770, 219938, 208379, 230820, 3281, 202541, 229082, 225410, 243719,236841
1229,238715, 225410, 211231, 230171, 201535, 199602, 152908, 228657, 220337, 239690,238715
1230,221643, 214495, 223157, 215247, 230697, 210625, 237838, 185205, 188768, 188206,221643
1231,251837, 189209, 180287, 237239, 192476, 204050, 229880, 226431, 239697, 215071,251837
1232,213709, 16254, 188563, 214933, 234986, 52326, 167437, 199021, 209297, 252531,213709
1233,235088, 214081, 223732, 204385, 215207, 213815, 243975, 215309, 230383, 213094,235088
1234,183853, 242850, 142998, 241542, 215927, 9014, 220118, 198006, 240584, 235220,183853
1235,247246, 179712, 246759, 203299, 177915, 240129, 201266, 239148, 210925, 178448,247246
1236,235169, 228520, 230281, 238069, 242333, 197891, 238356, 224810, 219167, 236813,235169
1237,190531, 203746, 225771, 186646, 204247, 228413, 183792, 238105, 244496, 211328,190531
1238,234521, 244083, 252085, 212329, 185205, 230324, 241599, 246694, 240114, 223938,234521
1239,221141, 243816, 181458, 229781, 223517, 185260, 238924, 236639, 194083, 137361,221141
1240,213987, 229677, 190467, 220971, 231745, 207829, 225293, 244025, 176942, 210911,213987
1241,252296, 189721, 171642, 189324, 213990, 205288, 246090, 183578, 228716, 156894,252296
1242,201401, 251190, 242922, 237415, 224582, 222734, 138390, 236216, 231415, 221697,201401
1243,239116, 200895, 168556, 232193, 215188, 215147, 241551, 242689, 177915, 223721,239116
1244,221890, 230264, 227579, 238580, 234283, 203798, 221620, 210134, 221540, 244564,221890
1245,241113, 235611, 238350, 237409, 241673, 181402, 218066, 230332, 234925, 203704,241113
1246,225678, 197945, 206085, 223885, 200821, 225869, 225068, 221985, 215183, 247968,225678
1247,216321, 184944, 212249, 231976, 171791, 204247, 189307, 188405, 220708, 251333,216321
1248,242011, 235156, 219740, 224508, 214701, 245083, 237662, 244040, 234884, 105046,242011
1249,224225, 224258, 218729, 220051, 226777, 209711, 232320, 245422, 234297, 215228,224225
1250,224258, 227536, 213376, 222900, 242342, 198584, 215871, 200780, 156683, 212488,224258
1251,138110, 198031, 236582, 245290, 198654, 212718, 194794, 223779, 198715, 236751,138110
1252,184823, 243743, 183385, 178750, 152950, 221443, 240811, 222022, 246745, 236547,184823
1253,194248, 228860, 205705, 235018, 228240, 229507, 216068, 187590, 215559, 240530,194248
1254,138390, 204830, 237742, 237920, 188499, 230255, 192997, 228983, 210321, 237399,138390
1255,54037, 235397, 232850, 177673, 210484, 134820, 203672, 242457, 200765, 188334,54037
1256,205369, 230846, 223033, 243245, 125103, 235297, 235580, 195356, 231874, 184630,205369
1257,239275, 189724, 214351, 192922, 184407, 172568, 221562, 234654, 200918, 207620,239275
1258,192528, 176676, 212468, 238613, 232377, 237255, 218887, 220089, 238780, 226235,192528
1259,187347, 188772, 184467, 158144, 24630, 191377, 218621, 174547, 246663, 226580,187347
1260,208615, 205934, 220685, 227787, 213694, 197838, 228774, 194794, 179820, 228216,208615
1261,252077, 238596, 221647, 230466, 225279, 190658, 193757, 209728, 211214, 235502,252077
